time_s,x_e_m,y_e_m,z_e_m,phi_rad,theta_rad,psi_rad,u_m_s,v_m_s,w_m_s,p_rad_s,q_rad_s,r_rad_s,u_m_s_dot,v_m_s_dot,w_m_s_dot,p_rad_s_dot,q_rad_s_dot,r_rad_s_dot,alpha_rad,beta_rad,airspeed_m_s,elevator_deg,aileron_deg,rudder_deg,throttle,brake
13.99,169.1001706,0,-799.340602,0,0.09706693832,0,12.39826368,0,1.45409067,0,0.03642908293,0,0.1044963642,0,-0.02777255922,0,0.01416992056,0,0.1167484561,0,12.48324164,-0.6854041152,0,0,0.6140593696,0
14,169.2249843,0,-799.3381699,0,0.09743193236,0,12.39928804,0,1.45381602,0,0.036569196,0,0.1003771742,0,-0.02715754911,0,0.01385269584,0,0.1167170483,0,12.48422705,-0.6854041152,0,0,0.6140593696,0
14.01,169.3498086,0,-799.3357871,0,0.09779831167,0,12.40027123,0,1.453547518,0,0.03670613696,0,0.09626080917,0,-0.02654284727,0,0.01353550312,0,0.1166865185,0,12.48517229,-0.6854041152,0,0,0.6140593696,0
14.02,169.4746431,0,-799.3334537,0,0.09816604452,0,12.40121327,0,1.453285162,0,0.03683990623,0,0.09214756766,0,-0.02592848677,0,0.01321836323,0,0.1166568658,0,12.48607738,-0.6854041152,0,0,0.6140593696,0
14.03,169.5994873,0,-799.3311698,0,0.09853509922,0,12.40211419,0,1.453028947,0,0.03697050446,0,0.08803774698,0,-0.02531450043,0,0.01290129688,0,0.116628089,0,12.48694236,-0.6854041152,0,0,0.6140593696,0
14.04,169.7243409,0,-799.3289355,0,0.09890544405,0,12.40297404,0,1.45277887,0,0.03709793248,0,0.08393164338,0,-0.02470092078,0,0.01258432465,0,0.1166001871,0,12.48776727,-0.6854041152,0,0,0.6140593696,0
14.05,169.8492034,0,-799.3267507,0,0.09927704731,0,12.40379284,0,1.452534927,0,0.03722219134,0,0.07982955202,0,-0.02408778011,0,0.01226746698,0,0.1165731589,0,12.48855214,-0.6854041152,0,0,0.6140593696,0
14.06,169.9740744,0,-799.3246156,0,0.09964987731,0,12.40457064,0,1.452297113,0,0.03734328227,0,0.07573176693,0,-0.02347511042,0,0.01195074421,0,0.1165470033,0,12.48929701,-0.6854041152,0,0,0.6140593696,0
14.07,170.0989536,0,-799.3225303,0,0.1000239024,0,12.40530749,0,1.452065423,0,0.03746120674,0,0.07163858102,0,-0.02286294345,0,0.01163417653,0,0.1165217189,0,12.49000192,-0.6854041152,0,0,0.6140593696,0
14.08,170.2238403,0,-799.3204947,0,0.1003990909,0,12.40600343,0,1.451839853,0,0.03757596639,0,0.06755028606,0,-0.0222513107,0,0.01131778403,0,0.1164973047,0,12.49066692,-0.6854041152,0,0,0.6140593696,0
14.09,170.3487344,0,-799.3185089,0,0.1007754112,0,12.40665851,0,1.451620395,0,0.03768756307,0,0.06346717265,0,-0.0216402434,0,0.01100158666,0,0.1164737593,0,12.49129206,-0.6854041152,0,0,0.6140593696,0
14.1,170.4736353,0,-799.316573,0,0.1011528316,0,12.40727279,0,1.451407046,0,0.03779599883,0,0.05938953023,0,-0.02102977254,0,0.01068560425,0,0.1164510814,0,12.49187738,-0.6854041152,0,0,0.6140593696,0
14.11,170.5985426,0,-799.314687,0,0.1015313206,0,12.40784632,0,1.451199798,0,0.03790127593,0,0.05531764704,0,-0.02041992885,0,0.01036985651,0,0.1164292696,0,12.49242295,-0.6854041152,0,0,0.6140593696,0
14.12,170.7234559,0,-799.3128509,0,0.1019108466,0,12.40837917,0,1.450998645,0,0.03800339681,0,0.05125181013,0,-0.01981074284,0,0.01005436303,0,0.1164083226,0,12.49292882,-0.6854041152,0,0,0.6140593696,0
14.13,170.8483747,0,-799.3110648,0,0.1022913781,0,12.40887138,0,1.450803581,0,0.03810236411,0,0.04719230533,0,-0.01920224474,0,0.009739143272,0,0.116388239,0,12.49339505,-0.6854041152,0,0,0.6140593696,0
14.14,170.9732988,0,-799.3093287,0,0.1026728834,0,12.40932303,0,1.450614598,0,0.03819818065,0,0.04313941723,0,-0.01859446459,0,0.009424216583,0,0.1163690173,0,12.49382171,-0.6854041152,0,0,0.6140593696,0
14.15,171.0982276,0,-799.3076426,0,0.1030553312,0,12.40973419,0,1.450431689,0,0.03829084948,0,0.03909342919,0,-0.01798743215,0,0.009109602183,0,0.1163506559,0,12.49420885,-0.6854041152,0,0,0.6140593696,0
14.16,171.2231607,0,-799.3060065,0,0.1034386899,0,12.41010493,0,1.450254847,0,0.0383803738,0,0.03505462331,0,-0.01738117698,0,0.008795319176,0,0.1163331536,0,12.49455655,-0.6854041152,0,0,0.6140593696,0
14.17,171.3480978,0,-799.3044205,0,0.1038229282,0,12.41043531,0,1.450084063,0,0.03846675703,0,0.0310232804,0,-0.0167757284,0,0.008481386545,0,0.1163165085,0,12.49486488,-0.6854041152,0,0,0.6140593696,0
14.18,171.4730384,0,-799.3028845,0,0.1042080146,0,12.41072542,0,1.449919329,0,0.03855000276,0,0.02699968002,0,-0.01617111551,0,0.008167823153,0,0.1163007193,0,12.49513391,-0.6854041152,0,0,0.6140593696,0
14.19,171.5979821,0,-799.3013985,0,0.1045939178,0,12.41097533,0,1.449760638,0,0.03863011478,0,0.02298410041,0,-0.01556736718,0,0.007854647744,0,0.1162857842,0,12.49536372,-0.6854041152,0,0,0.6140593696,0
14.2,171.7229285,0,-799.2999627,0,0.1049806065,0,12.41118513,0,1.449607979,0,0.03870709707,0,0.01897681849,0,-0.01496451207,0,0.007541878945,0,0.1162717017,0,12.49555439,-0.6854041152,0,0,0.6140593696,0
14.21,171.8478771,0,-799.2985768,0,0.1053680493,0,12.4113549,0,1.449461344,0,0.03878095378,0,0.01497810987,0,-0.01436257862,0,0.007229535264,0,0.11625847,0,12.495706,-0.6854041152,0,0,0.6140593696,0
14.22,171.9728276,0,-799.297241,0,0.1057562151,0,12.41148472,0,1.449320724,0,0.03885168925,0,0.01098824883,0,-0.01376159507,0,0.006917635093,0,0.1162460874,0,12.49581864,-0.6854041152,0,0,0.6140593696,0
14.23,172.0977796,0,-799.2959553,0,0.1061450727,0,12.41157469,0,1.449186109,0,0.03891930802,0,0.007007508284,0,-0.01316158943,0,0.006606196704,0,0.1162345523,0,12.49589239,-0.6854041152,0,0,0.6140593696,0
14.24,172.2227326,0,-799.2947195,0,0.1065345909,0,12.4116249,0,1.449057489,0,0.03898381478,0,0.003036159779,0,-0.01256258952,0,0.006295238255,0,0.1162238628,0,12.49592735,-0.6854041152,0,0,0.6140593696,0
14.25,172.3476863,0,-799.2935338,0,0.1069247386,0,12.41163545,0,1.448934854,0,0.03904521444,0,-0.0009255265026,0,-0.01196462296,0,0.005984777789,0,0.1162140171,0,12.4959236,-0.6854041152,0,0,0.6140593696,0
14.26,172.4726402,0,-799.292398,0,0.1073154849,0,12.41160642,0,1.448818193,0,0.03910351206,0,-0.004877281773,0,-0.01136771716,0,0.005674833231,0,0.1162050135,0,12.49588125,-0.6854041152,0,0,0.6140593696,0
14.27,172.5975939,0,-799.2913121,0,0.1077067986,0,12.41153793,0,1.448707496,0,0.03915871288,0,-0.008818838645,0,-0.01077189933,0,0.005365422394,0,0.11619685,0,12.49580039,-0.6854041152,0,0,0.6140593696,0
14.28,172.722547,0,-799.2902762,0,0.1080986488,0,12.41143008,0,1.448602751,0,0.03921082234,0,-0.01274993115,0,-0.0101771965,0,0.005056562973,0,0.1161895247,0,12.49568112,-0.6854041152,0,0,0.6140593696,0
14.29,172.8474992,0,-799.2892901,0,0.1084910047,0,12.41128297,0,1.448503948,0,0.03925984604,0,-0.01667029473,0,-0.009583635505,0,0.004748272552,0,0.1161830357,0,12.49552355,-0.6854041152,0,0,0.6140593696,0
14.3,172.97245,0,-799.2883539,0,0.1088838355,0,12.41109671,0,1.448411075,0,0.03930578975,0,-0.02057966629,0,-0.008991242985,0,0.0044405686,0,0.1161773812,0,12.49532778,-0.6854041152,0,0,0.6140593696,0
14.31,173.097399,0,-799.2874674,0,0.1092771103,0,12.41087142,0,1.448324119,0,0.03934865942,0,-0.02447778417,0,-0.008400045404,0,0.004133468474,0,0.116172559,0,12.49509392,-0.6854041152,0,0,0.6140593696,0
14.32,173.2223458,0,-799.2866307,0,0.1096707984,0,12.4106072,0,1.44824307,0,0.03938846118,0,-0.02836438818,0,-0.00781006904,0,0.003826989418,0,0.1161685671,0,12.49482209,-0.6854041152,0,0,0.6140593696,0
14.33,173.34729,0,-799.2858437,0,0.1100648693,0,12.41030417,0,1.448167914,0,0.03942520133,0,-0.0322392196,0,-0.007221339995,0,0.003521148564,0,0.1161654037,0,12.49451239,-0.6854041152,0,0,0.6140593696,0
14.34,173.4722312,0,-799.2851062,0,0.1104592923,0,12.40996245,0,1.448098639,0,0.03945888634,0,-0.0361020212,0,-0.006633884193,0,0.003215962933,0,0.1161630664,0,12.49416495,-0.6854041152,0,0,0.6140593696,0
14.35,173.5971691,0,-799.2844184,0,0.1108540369,0,12.40958217,0,1.448035232,0,0.03948952283,0,-0.03995253724,0,-0.006047727386,0,0.002911449434,0,0.1161615533,0,12.49377988,-0.6854041152,0,0,0.6140593696,0
14.36,173.7221032,0,-799.28378,0,0.1112490726,0,12.40916344,0,1.44797768,0,0.03951711762,0,-0.0437905135,0,-0.005462895156,0,0.002607624867,0,0.1161608623,0,12.4933573,-0.6854041152,0,0,0.6140593696,0
14.37,173.8470331,0,-799.283191,0,0.1116443691,0,12.4087064,0,1.447925969,0,0.03954167768,0,-0.04761569728,0,-0.004879412916,0,0.002304505921,0,0.1161609911,0,12.49289735,-0.6854041152,0,0,0.6140593696,0
14.38,173.9719585,0,-799.2826515,0,0.1120398961,0,12.40821117,0,1.447880087,0,0.03956321015,0,-0.05142783742,0,-0.004297305917,0,0.002002109175,0,0.1161619376,0,12.49240014,-0.6854041152,0,0,0.6140593696,0
14.39,174.0968789,0,-799.2821611,0,0.1124356232,0,12.40767789,0,1.447840019,0,0.03958172232,0,-0.05522668428,0,-0.003716599247,0,0.0017004511,0,0.1161636995,0,12.4918658,-0.6854041152,0,0,0.6140593696,0
14.4,174.2217939,0,-799.28172,0,0.1128315205,0,12.40710668,0,1.44780575,0,0.03959722168,0,-0.0590119898,0,-0.003137317834,0,0.001399548058,0,0.1161662746,0,12.49129448,-0.6854041152,0,0,0.6140593696,0
14.41,174.3467032,0,-799.281328,0,0.1132275576,0,12.40649769,0,1.447777267,0,0.03960971586,0,-0.06278350747,0,-0.002559486451,0,0.001099416302,0,0.1161696607,0,12.49068629,-0.6854041152,0,0,0.6140593696,0
14.42,174.4716064,0,-799.280985,0,0.1136237048,0,12.40585106,0,1.447754555,0,0.03961921263,0,-0.06654099238,0,-0.001983129718,0,0.0008000719799,0,0.1161738554,0,12.49004138,-0.6854041152,0,0,0.6140593696,0
14.43,174.5965031,0,-799.2806909,0,0.1140199319,0,12.40516692,0,1.4477376,0,0.03962571997,0,-0.07028420118,0,-0.001408272103,0,0.0005015311293,0,0.1161788563,0,12.48935989,-0.6854041152,0,0,0.6140593696,0
14.44,174.7213929,0,-799.2804457,0,0.1144162092,0,12.40444542,0,1.447726385,0,0.03962924599,0,-0.07401289213,0,-0.0008349379251,0,0.0002038096831,0,0.1161846612,0,12.48864196,-0.6854041152,0,0,0.6140593696,0
14.45,174.8462754,0,-799.2802492,0,0.1148125069,0,12.40368671,0,1.447720896,0,0.03962979895,0,-0.07772682511,0,-0.0002631513584,0,-9.307653257e-05,0,0.1161912676,0,12.48788773,-0.6854041152,0,0,0.6140593696,0
14.46,174.9711503,0,-799.2801013,0,0.1152087953,0,12.40289094,0,1.447721117,0,0.03962738729,0,-0.08142576161,0,0.0003070635661,0,-0.0003891117974,0,0.1161986732,0,12.48709734,-0.6854041152,0,0,0.6140593696,0
14.47,175.0960171,0,-799.2800019,0,0.1156050448,0,12.40205825,0,1.447727032,0,0.0396220196,0,-0.08510946474,0,0.0008756829581,0,-0.0006842804963,0,0.1162068754,0,12.48627095,-0.6854041152,0,0,0.6140593696,0
14.48,175.2208755,0,-799.279951,0,0.1160012259,0,12.4011888,0,1.447738625,0,0.03961370462,0,-0.08877769927,0,0.001442683065,0,-0.000978567119,0,0.1162158718,0,12.48540871,-0.6854041152,0,0,0.6140593696,0
14.49,175.3457252,0,-799.2799483,0,0.1163973091,0,12.40028275,0,1.44775588,0,0.03960245125,0,-0.09243023162,0,0.002008040272,0,-0.00127195626,0,0.1162256599,0,12.48451077,-0.6854041152,0,0,0.6140593696,0
14.5,175.4705656,0,-799.2799938,0,0.1167932652,0,12.39934025,0,1.44777878,0,0.03958826853,0,-0.09606682986,0,0.002571731094,0,-0.001564432616,0,0.1162362371,0,12.48357729,-0.6854041152,0,0,0.6140593696,0
14.51,175.5953966,0,-799.2800873,0,0.1171890648,0,12.39836146,0,1.447807309,0,0.03957116569,0,-0.09968726373,0,0.003133732178,0,-0.001855980991,0,0.1162476009,0,12.48260842,-0.6854041152,0,0,0.6140593696,0
14.52,175.7202176,0,-799.2802288,0,0.1175846788,0,12.39734656,0,1.447841449,0,0.03955115206,0,-0.1032913047,0,0.003694020302,0,-0.002146586288,0,0.1162597488,0,12.48160433,-0.6854041152,0,0,0.6140593696,0
14.53,175.8450283,0,-799.280418,0,0.1179800781,0,12.39629569,0,1.447881184,0,0.03952823715,0,-0.1068787258,0,0.004252572366,0,-0.002436233514,0,0.116272678,0,12.48056517,-0.6854041152,0,0,0.6140593696,0
14.54,175.9698284,0,-799.2806549,0,0.1183752339,0,12.39520904,0,1.447926495,0,0.03950243063,0,-0.1104493019,0,0.004809365397,0,-0.00272490778,0,0.116286386,0,12.47949111,-0.6854041152,0,0,0.6140593696,0
14.55,176.0946175,0,-799.2809394,0,0.1187701171,0,12.39408676,0,1.447977365,0,0.03947374229,0,-0.1140028095,0,0.00536437654,0,-0.003012594296,0,0.1163008701,0,12.47838231,-0.6854041152,0,0,0.6140593696,0
14.56,176.2193952,0,-799.2812711,0,0.1191646992,0,12.39292904,0,1.448033776,0,0.03944218208,0,-0.1175390269,0,0.005917583062,0,-0.003299278375,0,0.1163161276,0,12.47723896,-0.6854041152,0,0,0.6140593696,0
14.57,176.3441611,0,-799.2816501,0,0.1195589513,0,12.39173604,0,1.448095711,0,0.03940776011,0,-0.121057734,0,0.006468962347,0,-0.00358494543,0,0.1163321557,0,12.47606121,-0.6854041152,0,0,0.6140593696,0
14.58,176.468915,0,-799.2820762,0,0.1199528449,0,12.39050794,0,1.448163149,0,0.03937048661,0,-0.1245587126,0,0.007018491891,0,-0.003869580976,0,0.1163489518,0,12.47484924,-0.6854041152,0,0,0.6140593696,0
14.59,176.5936563,0,-799.2825493,0,0.1203463515,0,12.38924493,0,1.448236074,0,0.03933037197,0,-0.128041746,0,0.007566149305,0,-0.004153170626,0,0.116366513,0,12.47360323,-0.6854041152,0,0,0.6140593696,0
14.6,176.7183849,0,-799.283069,0,0.1207394429,0,12.38794717,0,1.448314466,0,0.03928742673,0,-0.1315066197,0,0.008111912311,0,-0.004435700094,0,0.1163848365,0,12.47232336,-0.6854041152,0,0,0.6140593696,0
14.61,176.8431003,0,-799.2836354,0,0.1211320906,0,12.38661486,0,1.448398306,0,0.03924166155,0,-0.1349531204,0,0.008655758736,0,-0.004717155194,0,0.1164039195,0,12.47100979,-0.6854041152,0,0,0.6140593696,0
14.62,176.9678022,0,-799.2842483,0,0.1215242667,0,12.38524817,0,1.448487575,0,0.03919308725,0,-0.138381037,0,0.009197666516,0,-0.004997521837,0,0.1164237591,0,12.46966273,-0.6854041152,0,0,0.6140593696,0
14.63,177.0924902,0,-799.2849074,0,0.1219159431,0,12.3838473,0,1.448582253,0,0.03914171479,0,-0.14179016,0,0.009737613692,0,-0.005276786033,0,0.1164443524,0,12.46828234,-0.6854041152,0,0,0.6140593696,0
14.64,177.217164,0,-799.2856126,0,0.1223070917,0,12.38241243,0,1.44868232,0,0.03908755525,0,-0.1451802818,0,0.0102755784,0,-0.005554933891,0,0.1164656966,0,12.46686882,-0.6854041152,0,0,0.6140593696,0
14.65,177.3418232,0,-799.2863638,0,0.1226976849,0,12.38094376,0,1.448787758,0,0.03903061988,0,-0.1485511964,0,0.0108115389,0,-0.005831951618,0,0.1164877886,0,12.46542235,-0.6854041152,0,0,0.6140593696,0
14.66,177.4664675,0,-799.2871608,0,0.1230876949,0,12.37944147,0,1.448898544,0,0.03897092003,0,-0.1519026998,0,0.01134547351,0,-0.006107825516,0,0.1165106256,0,12.46394312,-0.6854041152,0,0,0.6140593696,0
14.67,177.5910966,0,-799.2880033,0,0.1234770941,0,12.37790577,0,1.44901466,0,0.03890846722,0,-0.1552345898,0,0.01187736068,0,-0.006382541987,0,0.1165342044,0,12.46243133,-0.6854041152,0,0,0.6140593696,0
14.68,177.71571,0,-799.2888912,0,0.1238658551,0,12.37633685,0,1.449136085,0,0.03884327309,0,-0.1585466659,0,0.01240717895,0,-0.006656087527,0,0.1165585222,0,12.46088717,-0.6854041152,0,0,0.6140593696,0
14.69,177.8403076,0,-799.2898243,0,0.1242539505,0,12.3747349,0,1.449262797,0,0.03877534942,0,-0.1618387295,0,0.01293490693,0,-0.006928448731,0,0.1165835757,0,12.45931084,-0.6854041152,0,0,0.6140593696,0
14.7,177.9648888,0,-799.2908025,0,0.1246413531,0,12.37310014,0,1.449394776,0,0.03870470811,0,-0.165110584,0,0.01346052334,0,-0.007199612287,0,0.116609362,0,12.45770253,-0.6854041152,0,0,0.6140593696,0
14.71,178.0894535,0,-799.2918254,0,0.1250280356,0,12.37143276,0,1.449532,0,0.03863136121,0,-0.1683620343,0,0.01398400699,0,-0.007469564981,0,0.116635878,0,12.45606244,-0.6854041152,0,0,0.6140593696,0
14.72,178.2140012,0,-799.292893,0,0.1254139713,0,12.36973297,0,1.449674449,0,0.03855532089,0,-0.1715928875,0,0.01450533678,0,-0.007738293693,0,0.1166631204,0,12.45439078,-0.6854041152,0,0,0.6140593696,0
14.73,178.3385316,0,-799.2940051,0,0.1257991331,0,12.36800097,0,1.4498221,0,0.03847659946,0,-0.1748029524,0,0.01502449168,0,-0.008005785397,0,0.1166910862,0,12.45268775,-0.6854041152,0,0,0.6140593696,0
14.74,178.4630445,0,-799.2951613,0,0.1261834944,0,12.36623698,0,1.449974931,0,0.03839520935,0,-0.1779920397,0,0.01554145076,0,-0.008272027164,0,0.1167197722,0,12.45095355,-0.6854041152,0,0,0.6140593696,0
14.75,178.5875395,0,-799.2963616,0,0.1265670285,0,12.3644412,0,1.450132921,0,0.03831116312,0,-0.1811599619,0,0.01605619317,0,-0.008537006158,0,0.1167491751,0,12.44918839,-0.6854041152,0,0,0.6140593696,0
14.76,178.7120162,0,-799.2976057,0,0.1269497088,0,12.36261385,0,1.450296048,0,0.03822447347,0,-0.1843065335,0,0.01656869814,0,-0.008800709636,0,0.1167792917,0,12.44739249,-0.6854041152,0,0,0.6140593696,0
14.77,178.8364743,0,-799.2988934,0,0.1273315092,0,12.36075514,0,1.450464288,0,0.03813515322,0,-0.1874315709,0,0.01707894497,0,-0.009063124951,0,0.1168101187,0,12.44556605,-0.6854041152,0,0,0.6140593696,0
14.78,178.9609136,0,-799.3002245,0,0.1277124032,0,12.35886529,0,1.450637619,0,0.03804321531,0,-0.1905348924,0,0.01758691307,0,-0.009324239546,0,0.1168416529,0,12.44370928,-0.6854041152,0,0,0.6140593696,0
14.79,179.0853337,0,-799.3015987,0,0.1280923648,0,12.35694452,0,1.450816018,0,0.03794867281,0,-0.193616318,0,0.01809258188,0,-0.009584040961,0,0.1168738909,0,12.44182241,-0.6854041152,0,0,0.6140593696,0
14.8,179.2097343,0,-799.3030159,0,0.128471368,0,12.35499304,0,1.450999463,0,0.03785153891,0,-0.1966756698,0,0.01859593097,0,-0.009842516826,0,0.1169068293,0,12.43990564,-0.6854041152,0,0,0.6140593696,0
14.81,179.3341151,0,-799.3044758,0,0.128849387,0,12.35301108,0,1.451187929,0,0.03775182693,0,-0.199712772,0,0.01909693993,0,-0.01009965486,0,0.1169404648,0,12.4379592,-0.6854041152,0,0,0.6140593696,0
14.82,179.4584757,0,-799.3059782,0,0.129226396,0,12.35099886,0,1.451381394,0,0.03764955031,0,-0.2027274503,0,0.01959558847,0,-0.01035544289,0,0.116974794,0,12.4359833,-0.6854041152,0,0,0.6140593696,0
14.83,179.582816,0,-799.3075229,0,0.1296023695,0,12.3489566,0,1.451579833,0,0.03754472261,0,-0.2057195327,0,0.02009185634,0,-0.01060986881,0,0.1170098135,0,12.43397817,-0.6854041152,0,0,0.6140593696,0
14.84,179.7071355,0,-799.3091096,0,0.129977282,0,12.34688454,0,1.451783223,0,0.03743735751,0,-0.208688849,0,0.02058572339,0,-0.01086292063,0,0.1170455197,0,12.43194403,-0.6854041152,0,0,0.6140593696,0
14.85,179.831434,0,-799.310738,0,0.1303511082,0,12.3447829,0,1.451991539,0,0.03732746882,0,-0.2116352309,0,0.0210771695,0,-0.01111458644,0,0.1170819092,0,12.42988111,-0.6854041152,0,0,0.6140593696,0
14.86,179.9557111,0,-799.3124081,0,0.130723823,0,12.34265191,0,1.452204758,0,0.03721507044,0,-0.2145585121,0,0.02156617466,0,-0.01136485441,0,0.1171189785,0,12.42778962,-0.6854041152,0,0,0.6140593696,0
14.87,180.0799667,0,-799.3141194,0,0.1310954013,0,12.34049181,0,1.452422855,0,0.03710017642,0,-0.2174585284,0,0.02205271891,0,-0.01161371283,0,0.1171567241,0,12.42566981,-0.6854041152,0,0,0.6140593696,0
14.88,180.2042003,0,-799.3158718,0,0.1314658183,0,12.33830282,0,1.452645804,0,0.03698280092,0,-0.2203351174,0,0.02253678235,0,-0.01186115005,0,0.1171951423,0,12.4235219,-0.6854041152,0,0,0.6140593696,0
14.89,180.3284117,0,-799.3176651,0,0.1318350491,0,12.33608519,0,1.452873582,0,0.0368629582,0,-0.2231881186,0,0.02301834516,0,-0.01210715453,0,0.1172342296,0,12.42134612,-0.6854041152,0,0,0.6140593696,0
14.9,180.4526006,0,-799.3194989,0,0.1322030692,0,12.33383914,0,1.453106163,0,0.03674066264,0,-0.2260173738,0,0.02349738756,0,-0.01235171481,0,0.1172739823,0,12.4191427,-0.6854041152,0,0,0.6140593696,0
14.91,180.5767668,0,-799.321373,0,0.1325698542,0,12.33156492,0,1.453343521,0,0.03661592875,0,-0.2288227264,0,0.02397388988,0,-0.01259481954,0,0.1173143969,0,12.41691188,-0.6854041152,0,0,0.6140593696,0
14.92,180.7009099,0,-799.3232871,0,0.1329353797,0,12.32926276,0,1.453585632,0,0.03648877114,0,-0.231604022,0,0.02444783246,0,-0.01283645743,0,0.1173554696,0,12.4146539,-0.6854041152,0,0,0.6140593696,0
14.93,180.8250296,0,-799.3252411,0,0.1332996216,0,12.32693292,0,1.453832469,0,0.03635920453,0,-0.2343611083,0,0.02491919573,0,-0.01307661729,0,0.1173971967,0,12.41236899,-0.6854041152,0,0,0.6140593696,0
14.94,180.9491258,0,-799.3272346,0,0.1336625558,0,12.32457562,0,1.454084007,0,0.03622724376,0,-0.2370938347,0,0.0253879602,0,-0.01331528805,0,0.1174395746,0,12.4100574,-0.6854041152,0,0,0.6140593696,0
14.95,181.073198,0,-799.3292674,0,0.1340241586,0,12.32219112,0,1.45434022,0,0.03609290377,0,-0.239802053,0,0.0258541064,0,-0.01355245868,0,0.1174825993,0,12.40771935,-0.6854041152,0,0,0.6140593696,0
14.96,181.1972461,0,-799.3313392,0,0.134384406,0,12.31977966,0,1.454601081,0,0.03595619962,0,-0.2424856166,0,0.02631761494,0,-0.01378811827,0,0.1175262672,0,12.4053551,-0.6854041152,0,0,0.6140593696,0
14.97,181.3212698,0,-799.3334497,0,0.1347432747,0,12.31734149,0,1.454866563,0,0.03581714648,0,-0.2451443812,0,0.0267784665,0,-0.01402225599,0,0.1175705745,0,12.40296489,-0.6854041152,0,0,0.6140593696,0
14.98,181.4452688,0,-799.3355987,0,0.1351007412,0,12.31487686,0,1.455136641,0,0.03567575961,0,-0.2477782045,0,0.02723664181,0,-0.01425486111,0,0.1176155172,0,12.40054897,-0.6854041152,0,0,0.6140593696,0
14.99,181.5692428,0,-799.337786,0,0.1354567822,0,12.31238601,0,1.455411287,0,0.0355320544,0,-0.250386946,0,0.02769212165,0,-0.01448592297,0,0.1176610916,0,12.39810757,-0.6854041152,0,0,0.6140593696,0
15,181.6931916,0,-799.3400111,0,0.1358113746,0,12.3098692,0,1.455690474,0,0.03538604633,0,-0.2529704676,0,0.02814488687,0,-0.01471543102,0,0.1177072937,0,12.39564095,-0.6854041152,0,0,0.6140593696,0
15.01,181.8171149,0,-799.3422738,0,0.1361644955,0,12.30732669,0,1.455974176,0,0.03523775099,0,-0.2555286329,0,0.02859491837,0,-0.01494337477,0,0.1177541196,0,12.39314936,-0.6854041152,0,0,0.6140593696,0
15.02,181.9410125,0,-799.344574,0,0.1365161221,0,12.30475872,0,1.456262364,0,0.03508718408,0,-0.2580613078,0,0.02904219712,0,-0.01516974386,0,0.1178015653,0,12.39063304,-0.6854041152,0,0,0.6140593696,0
15.03,182.0648841,0,-799.3469112,0,0.1368662317,0,12.30216555,0,1.456555011,0,0.03493436139,0,-0.2605683601,0,0.02948670413,0,-0.01539452798,0,0.117849627,0,12.38809225,-0.6854041152,0,0,0.6140593696,0
15.04,182.1887294,0,-799.3492852,0,0.1372148018,0,12.29954744,0,1.456852088,0,0.03477929884,0,-0.2630496596,0,0.02992842048,0,-0.01561771692,0,0.1178983005,0,12.38552724,-0.6854041152,0,0,0.6140593696,0
15.05,182.3125483,0,-799.3516957,0,0.1375618102,0,12.29690464,0,1.45715357,0,0.03462201241,0,-0.2655050784,0,0.0303673273,0,-0.01583930058,0,0.1179475818,0,12.38293827,-0.6854041152,0,0,0.6140593696,0
15.06,182.4363405,0,-799.3541424,0,0.1379072347,0,12.29423742,0,1.457459426,0,0.03446251821,0,-0.2679344905,0,0.03080340577,0,-0.01605926891,0,0.117997467,0,12.38032559,-0.6854041152,0,0,0.6140593696,0
15.07,182.5601057,0,-799.3566251,0,0.1382510533,0,12.29154604,0,1.457769628,0,0.03430083245,0,-0.2703377719,0,0.03123663715,0,-0.01627761197,0,0.1180479518,0,12.37768946,-0.6854041152,0,0,0.6140593696,0
15.08,182.6838437,0,-799.3591433,0,0.1385932441,0,12.28883075,0,1.458084149,0,0.03413697142,0,-0.2727148007,0,0.03166700274,0,-0.01649431992,0,0.1180990322,0,12.37503013,-0.6854041152,0,0,0.6140593696,0
15.09,182.8075542,0,-799.3616969,0,0.1389337855,0,12.28609183,0,1.458402959,0,0.03397095153,0,-0.2750654573,0,0.03209448388,0,-0.01670938298,0,0.118150704,0,12.37234786,-0.6854041152,0,0,0.6140593696,0
15.1,182.9312371,0,-799.3642856,0,0.139272656,0,12.28332953,0,1.458726029,0,0.03380278927,0,-0.2773896239,0,0.032519062,0,-0.01692279148,0,0.1182029631,0,12.36964292,-0.6854041152,0,0,0.6140593696,0
15.11,183.0548921,0,-799.3669089,0,0.1396098342,0,12.28054413,0,1.45905333,0,0.03363250125,0,-0.279687185,0,0.03294071855,0,-0.01713453582,0,0.1182558053,0,12.36691557,-0.6854041152,0,0,0.6140593696,0
15.12,183.1785189,0,-799.3695667,0,0.139945299,0,12.27773588,0,1.459384833,0,0.03346010414,0,-0.2819580269,0,0.03335943508,0,-0.01734460652,0,0.1183092263,0,12.36416606,-0.6854041152,0,0,0.6140593696,0
15.13,183.3021175,0,-799.3722587,0,0.1402790293,0,12.27490505,0,1.459720509,0,0.03328561473,0,-0.2842020383,0,0.03377519315,0,-0.01755299414,0,0.1183632219,0,12.36139467,-0.6854041152,0,0,0.6140593696,0
